date,arabica_cents_per_lb,robusta_cents_per_lb,arabica_usd_per_kg,robusta_usd_per_kg,year,month
2018-09-01,121.18,76.7,2.671558516,1.69094354,2018,9
2018-10-01,137.3417391304348,85.31826086956522,3.0278634492173917,1.8809434427826088,2018,10
2018-11-01,137.1077272727273,83.51545454545455,3.022704377,1.841198414,2018,11
2018-12-01,127.0585714285714,77.53904761904762,2.8011586774285706,1.7094413516190474,2018,12
2019-01-01,128.3573913043478,78.20086956521739,2.8297927201739124,1.7240320106086955,2019,1
2019-02-01,128.454,78.6535,2.8319225747999996,1.7340107916999998,2019,2
2019-03-01,123.8885714285714,76.95761904761905,2.7312722234285705,1.6966230610476187,2019,3
2019-04-01,120.9904545454545,73.25772727272727,2.667379758999999,1.6150545069999998,2019,4
2019-05-01,120.5491304347826,71.11826086956522,2.657650239391304,1.5678874027826086,2019,5
2019-06-01,129.7235,73.9925,2.8599102256999998,1.6312534535,2019,6
2019-07-01,135.4704347826087,73.92782608695651,2.986608299304348,1.6298276394782605,2019,7
2019-08-01,126.2795454545455,70.81136363636364,2.783984115000001,1.561121485,2019,8
2019-09-01,128.8942857142857,70.64428571428572,2.8416292017142855,1.5574380517142856,2019,9
2019-10-01,127.0513043478261,68.63391304347826,2.8009984659130436,1.5131169737391303,2019,10
2019-11-01,140.9814285714286,73.27619047619048,3.1081047705714293,1.6154615504761904,2019,11
2019-12-01,156.0290909090909,73.31045454545455,3.4398485439999997,1.616216943,2019,12
2020-01-01,142.9365217391304,70.58391304347826,3.1512071455652166,1.55610706373913,2020,1
2020-02-01,135.5005,68.0665,2.9872711230999993,1.5006076723000001,2020,2
2020-03-01,148.3272727272727,67.45681818181818,3.2700527199999994,1.4871665049999998,2020,3
2020-04-01,154.6304545454545,64.02272727272727,3.4090139269999993,1.4114578499999997,2020,4
2020-05-01,149.9161904761905,64.53714285714285,3.305082318476191,1.4227987588571427,2020,5
2020-06-01,141.52,64.61681818181818,3.119978224,1.4245552969999997,2020,6
2020-07-01,146.7808695652174,67.68652173913043,3.235960406608695,1.492230595565217,2020,7
2020-08-01,163.0714285714286,72.63857142857142,3.595105328571429,1.6014044734285713,2020,8
2020-09-01,166.5645454545455,72.77318181818183,3.672115282000001,1.6043721210000002,2020,9
2020-10-01,152.0568181818182,68.35772727272727,3.3522750249999995,1.5070281269999999,2020,10
2020-11-01,150.7261904761905,72.38238095238096,3.322939740476191,1.5957564469523808,2020,11
2020-12-01,157.9526086956522,71.94608695652174,3.4822548018260875,1.5861378222608695,2020,12
2021-01-01,160.8195238095238,70.81380952380952,3.5454593858095227,1.5611754075238093,2021,1
2021-02-01,166.429,73.3715,3.6691270197999994,1.6175627632999998,2021,2
2021-03-01,167.0508695652174,73.8595652173913,3.6828368806086957,1.628322746695652,2021,3
2021-04-01,168.6486363636364,74.465,3.7180615670000003,1.641670283,2021,4
2021-05-01,186.46285714285716,79.68380952380951,4.110797441142857,1.756725201523809,2021,5
2021-06-01,192.0645454545455,84.92727272727274,4.234293382000001,1.8723236399999998,2021,6
2021-07-01,204.50090909090912,94.08909090909091,4.508467942,2.074306916,2021,7
2021-08-01,216.4345454545455,94.88818181818182,4.771559276000001,2.0919238339999997,2021,8
2021-09-01,225.5368181818182,104.5895454545455,4.972229801,2.3058020370000007,2021,9
2021-10-01,241.07333333333327,105.3047619047619,5.3147509213333315,2.3215698419047617,2021,10
2021-11-01,258.9781818181818,109.4345454545455,5.709484791999999,2.4126158760000007,2021,11
2021-12-01,268.3291304347826,112.4647826086957,5.915637675391304,2.479421090347827,2021,12
2022-01-01,271.0814285714286,109.712380952381,5.976315390571428,2.418741092952382,2022,1
2022-02-01,279.8335,109.4265,6.1692653077,2.4124385043,2022,2
2022-03-01,258.9934782608696,103.92478260869568,5.709822020434783,2.2911465423478266,2022,3
2022-04-01,265.397619047619,103.96,5.851008989047617,2.2919229519999997,2022,4
2022-05-01,260.4495454545455,103.155,5.741922769,2.274175761,2022,5
2022-06-01,273.7636363636364,103.8454545454545,6.03544788,2.289397659999999,2022,6
2022-07-01,255.90666666666672,100.4442857142857,5.641769554666667,2.2144148117142852,2022,7
2022-08-01,268.4834782608696,109.6891304347826,5.919040458434783,2.4182285073913037,2022,8
2022-09-01,267.49227272727273,111.3581818181818,5.897188142999999,2.4550247479999996,2022,9
2022-10-01,240.08238095238096,103.0119047619048,5.292904186952381,2.2710210547619054,2022,10
2022-11-01,213.71818181818176,92.595,4.711673779999998,2.0413678889999995,2022,11
2022-12-01,210.3886363636364,92.435,4.638269955000001,2.037840497,2022,12
2023-01-01,206.76,95.97909090909091,4.558272311999999,2.115974234,2023,1
2023-02-01,229.506,103.963,5.059735177199999,2.2919890905999996,2023,2
2023-03-01,222.66391304347832,106.4873913043478,4.908893159739131,2.3476423261739123,2023,3
2023-04-01,229.9555,115.5835,5.069644944099999,2.5481769576999995,2023,4
2023-05-01,220.12130434782608,122.5521739130435,4.852838299913043,2.701809736521739,2023,5
2023-06-01,207.385,132.1254545454545,4.572051187,2.912864195999999,2023,6
2023-07-01,193.49428571428567,127.5833333333333,4.265813721714284,2.812727683333333,2023,7
2023-08-01,186.34695652173912,124.3565217391304,4.108242272869564,2.7415887495652163,2023,8
2023-09-01,183.5890476190476,123.8914285714286,4.047440861619046,2.731335212571429,2023,9
2023-10-01,183.9513636363636,118.835,4.055428552999999,2.619860177,2023,10
2023-11-01,197.43318181818177,122.7759090909091,4.3526514129999985,2.7067422469999998,2023,11
2023-12-01,210.3104761904762,135.3919047619048,4.6365468201904765,2.9848770107619056,2023,12
2024-01-01,203.8791304347826,148.1252173913043,4.494760085391304,3.2655981676521724,2024,1
2024-02-01,208.78333333333327,153.227619047619,4.602879123333332,3.378086735047617,2024,2
2024-03-01,208.91333333333327,165.8395238095238,4.605745129333331,3.6561313098095236,2024,3
2024-04-01,239.8663636363636,193.675,5.288141825999999,4.269797785,2024,4
2024-05-01,232.34260869565216,186.45739130434777,5.122271619826087,4.110676940173912,2024,5
2024-06-01,248.405,204.327,5.476386311,4.5046339074,2024,6
2024-07-01,257.09869565217394,214.54130434782607,5.668049264086957,4.729820503913043,2024,7
2024-08-01,261.4377272727273,214.69545454545448,5.763708423,4.733218929999998,2024,8
2024-09-01,278.7604761904762,242.4619047619048,6.145609210190475,5.345363644761906,2024,9
2024-10-01,276.7773913043478,221.89565217391296,6.101889724173913,4.89195592695652,2024,10
2024-11-01,304.9528571428571,226.13,6.723051679142856,4.985307205999999,2024,11
2024-12-01,344.1186363636364,237.6218181818182,7.586508281000001,5.238658128000001,2024,12
2025-01-01,353.9334782608696,244.9391304347826,7.802888248434783,5.399977057391304,2025,1
2025-02-01,409.5165,263.045,9.028282662299999,5.799142679,2025,2
2025-03-01,404.2104761904762,257.6842857142857,8.911305000190476,5.680959299714285,2025,3
2025-04-01,392.9127272727273,246.5490909090909,8.662232568,5.4354705679999995,2025,4
2025-05-01,397.5886363636364,237.3031818181818,8.765318595,5.2316334069999995,2025,5
2025-06-01,363.16238095238094,196.21380952380952,8.00635048295238,4.325768887523809,2025,6
2025-07-01,316.725652173913,167.1678260869565,6.98259707295652,3.68541532747826,2025,7
2025-08-01,365.6857142857143,198.8609523809524,8.061980394285714,4.384128328380952,2025,8
2025-09-01,399.5513636363636,210.8413636363636,8.808589272999997,4.648250870999999,2025,9
2025-10-01,403.7926086956522,215.06,8.902092609826086,4.741255772,2025,10
2025-11-01,409.679,214.826,9.031865169799998,4.7360969611999995,2025,11
2025-12-01,380.4172727272728,190.2381818181818,8.386755278,4.194029003999999,2025,12
2026-01-01,363.91045454545446,192.28909090909087,8.022842662999999,4.239243755999999,2026,1
2026-02-01,321.3525,179.5945,7.0846014854999995,3.9593762658999996,2026,2
