year,reporter_code,reporter,partner,partner_code,commodity_code,commodity,flow,qty_unit,quantity,net_weight_kg,fob_value_usd,primary_value_usd
2013,231,,,233,0901,,,,19200.0,19200.0,76884.454,76884.454
2013,231,,,276,0901,,,,24051334.0,24051334.0,76501682.026,76501682.026
2013,231,,,300,0901,,,,811320.0,811320.0,2425368.463,2425368.463
2013,231,,,344,0901,,,,57600.0,57600.0,157747.888,157747.888
2013,231,,,372,0901,,,,19200.0,19200.0,75955.051,75955.051
2013,231,,,376,0901,,,,837000.0,837000.0,2507268.676,2507268.676
2013,231,,,380,0901,,,,7034760.0,7034760.0,26186746.73,26186746.73
2013,231,,,392,0901,,,,11641920.0,11641920.0,38569793.665,38569793.665
2013,231,,,400,0901,,,,1628400.0,1628400.0,5973524.831,5973524.831
2013,231,,,404,0901,,,,19200.0,19200.0,80120.083,80120.083
2013,231,,,408,0901,,,,3000.0,3000.0,18104.102,18104.102
2013,231,,,410,0901,,,,3945000.0,3945000.0,15960884.62,15960884.62
2013,231,,,422,0901,,,,38400.0,38400.0,116758.085,116758.085
2013,231,,,428,0901,,,,139200.0,139200.0,634035.411,634035.411
2013,231,,,434,0901,,,,19200.0,19200.0,49538.069,49538.069
2013,231,,,458,0901,,,,19200.0,19200.0,52621.096,52621.096
2013,231,,,504,0901,,,,38400.0,38400.0,99668.071,99668.071
2013,231,,,484,0901,,,,147000.0,147000.0,669297.132,669297.132
2013,231,,,490,0901,,,,549600.0,549600.0,2095769.153,2095769.153
2013,231,,,528,0901,,,,609000.0,609000.0,3354400.292,3354400.292
2013,231,,,554,0901,,,,529920.0,529920.0,3617431.83,3617431.83
2013,231,,,579,0901,,,,195900.0,195900.0,1168863.597,1168863.597
2013,231,,,616,0901,,,,55920.0,55920.0,208231.256,208231.256
2013,231,,,642,0901,,,,57600.0,57600.0,153682.353,153682.353
2013,231,,,643,0901,,,,910200.0,910200.0,3129109.458,3129109.458
2013,231,,,682,0901,,,,22839030.0,22839030.0,85949377.404,85949377.404
2013,231,,,699,0901,,,,5520.0,5520.0,23873.074,23873.074
2013,231,,,702,0901,,,,102900.0,102900.0,445714.379,445714.379
2013,231,,,704,0901,,,,115200.0,115200.0,318660.68,318660.68
2013,231,,,705,0901,,,,96000.0,96000.0,359932.893,359932.893
2013,231,,,710,0901,,,,388410.84,388410.84,1450152.212,1450152.212
2013,231,,,724,0901,,,,897000.0,897000.0,3428562.499,3428562.499
2013,231,,,752,0901,,,,2719200.0,2719200.0,10427650.789,10427650.789
2013,231,,,757,0901,,,,190800.0,190800.0,561257.982,561257.982
2013,231,,,760,0901,,,,288000.0,288000.0,639930.197,639930.197
2013,231,,,784,0901,,,,1091500.0,1091500.0,3863210.888,3863210.888
2013,231,,,818,0901,,,,146400.0,146400.0,454391.935,454391.935
2013,231,,,826,0901,,,,2235960.0,2235960.0,9428458.088,9428458.088
2013,231,,,842,0901,,,,13844580.0,13844580.0,64757581.204,64757581.204
2013,231,,,887,0901,,,,339650.0,339650.0,995422.907,995422.907
2013,231,,,124,0901,,,,660.0,660.0,6749.227,6749.227
2013,231,,,246,0901,,,,856.0,856.0,6594.334,6594.334
2013,231,,,276,0901,,,,7235.0,7235.0,37952.156,37952.156
2013,231,,,300,0901,,,,100.0,100.0,805.491,805.491
2013,231,,,392,0901,,,,1741.5,1741.5,17900.589,17900.589
2013,231,,,410,0901,,,,4140.0,4140.0,21910.503,21910.503
2013,231,,,528,0901,,,,3000.0,3000.0,11616.111,11616.111
2013,231,,,566,0901,,,,8.0,8.0,77.374,77.374
2013,231,,,579,0901,,,,2100.0,2100.0,16438.832,16438.832
2013,231,,,643,0901,,,,700.0,700.0,6332.358,6332.358
2013,231,,,710,0901,,,,556.0,556.0,3800.054,3800.054
2013,231,,,728,0901,,,,3406.0,3406.0,20189.822,20189.822
2013,231,,,752,0901,,,,1114.87,1114.87,10428.785,10428.785
2013,231,,,784,0901,,,,120.0,120.0,1061.795,1061.795
2013,231,,,748,0901,,,,60.0,60.0,679.979,679.979
2013,231,,,842,0901,,,,5083.0,5083.0,34531.879,34531.879
2013,231,,,262,0901,,,,39920.0,39920.0,28611.583,28611.583
2013,231,,,729,0901,,,,8979560.0,8979560.0,21641446.741,21641446.741
2013,231,,,728,0901,,,,20200.0,20200.0,52478.168,52478.168
2013,231,,,8,0901,,,,19200.0,19200.0,50191.029,50191.029
2013,231,,,152,0901,,,,19200.0,19200.0,88567.336,88567.336
2013,231,,,208,0901,,,,204900.0,204900.0,1031737.877,1031737.877
2013,231,,,246,0901,,,,519256.0,519256.0,1995237.971,1995237.971
2013,231,,,233,0901,,,,19200.0,19200.0,76884.454,76884.454
2013,231,,,300,0901,,,,811420.0,811420.0,2426173.954,2426173.954
2013,231,,,344,0901,,,,57600.0,57600.0,157747.888,157747.888
2013,231,,,372,0901,,,,19200.0,19200.0,75955.051,75955.051
2013,231,,,376,0901,,,,837000.0,837000.0,2507268.676,2507268.676
2013,231,,,392,0901,,,,11643661.5,11643661.5,38587694.254,38587694.254
2013,231,,,400,0901,,,,1628400.0,1628400.0,5973524.831,5973524.831
2013,231,,,408,0901,,,,3000.0,3000.0,18104.102,18104.102
2013,231,,,410,0901,,,,3949140.0,3949140.0,15982795.123,15982795.123
2013,231,,,422,0901,,,,38400.0,38400.0,116758.085,116758.085
2013,231,,,428,0901,,,,139200.0,139200.0,634035.411,634035.411
2013,231,,,434,0901,,,,19200.0,19200.0,49538.069,49538.069
2013,231,,,458,0901,,,,19200.0,19200.0,52621.096,52621.096
2013,231,,,484,0901,,,,147000.0,147000.0,669297.132,669297.132
2013,231,,,490,0901,,,,549600.0,549600.0,2095769.153,2095769.153
2013,231,,,504,0901,,,,38400.0,38400.0,99668.071,99668.071
2013,231,,,528,0901,,,,612000.0,612000.0,3366016.403,3366016.403
2013,231,,,554,0901,,,,529920.0,529920.0,3617431.83,3617431.83
2013,231,,,566,0901,,,,8.0,8.0,77.374,77.374
2013,231,,,579,0901,,,,198000.0,198000.0,1185302.429,1185302.429
2013,231,,,616,0901,,,,55920.0,55920.0,208231.256,208231.256
2013,231,,,642,0901,,,,57600.0,57600.0,153682.353,153682.353
2013,231,,,643,0901,,,,910900.0,910900.0,3135441.817,3135441.817
2013,231,,,682,0901,,,,22839030.0,22839030.0,85949377.404,85949377.404
2013,231,,,702,0901,,,,102900.0,102900.0,445714.379,445714.379
2013,231,,,704,0901,,,,115200.0,115200.0,318660.68,318660.68
2013,231,,,705,0901,,,,96000.0,96000.0,359932.893,359932.893
2013,231,,,724,0901,,,,897000.0,897000.0,3428562.499,3428562.499
2013,231,,,728,0901,,,,23606.0,23606.0,72667.99,72667.99
2013,231,,,752,0901,,,,2720314.87,2720314.87,10438079.574,10438079.574
2013,231,,,757,0901,,,,190800.0,190800.0,561257.982,561257.982
2013,231,,,760,0901,,,,288000.0,288000.0,639930.197,639930.197
2013,231,,,748,0901,,,,60.0,60.0,679.979,679.979
2013,231,,,887,0901,,,,339650.0,339650.0,995422.907,995422.907
2013,231,,,818,0901,,,,146400.0,146400.0,454391.935,454391.935
2013,231,,,124,0901,,,,1519860.0,1519860.0,6599774.342,6599774.342
2013,231,,,56,0901,,,,8934480.0,8934480.0,32763627.487,32763627.487
2013,231,,,380,0901,,,,7034760.0,7034760.0,26186746.73,26186746.73
2013,231,,,699,0901,,,,5520.0,5520.0,23873.074,23873.074
2013,231,,,729,0901,,,,8979560.0,8979560.0,21641446.741,21641446.741
2013,231,,,251,0901,,,,6376380.0,6376380.0,19572625.39,19572625.39
2013,231,,,156,0901,,,,499940.0,499940.0,1729200.298,1729200.298
2013,231,,,404,0901,,,,19200.0,19200.0,80120.083,80120.083
2013,231,,,36,0901,,,,2889180.0,2889180.0,11956370.183,11956370.183
2013,231,,,784,0901,,,,1091620.0,1091620.0,3864272.682,3864272.682
2013,231,,,710,0901,,,,388966.84,388966.84,1453952.266,1453952.266
2013,231,,,276,0901,,,,24058569.0,24058569.0,76539634.182,76539634.182
2013,231,,,826,0901,,,,2235960.0,2235960.0,9428458.088,9428458.088
2013,231,,,792,0901,,,,55200.0,55200.0,145478.376,145478.376
2013,231,,,262,0901,,,,39920.0,39920.0,28611.583,28611.583
2013,76,,,528,0901,,,,0.0,29.0,301.0,301.0
2013,76,,,8,0901,,,,1009000.0,1017600.0,2271664.0,2271664.0
2013,320,,,12,0901,,,,57478.0,57478.0,200420.0,200420.0
2013,320,,,36,0901,,,,1100122.0,1100122.0,3906722.0,3906722.0
2013,320,,,56,0901,,,,12463081.0,12463081.0,41980653.0,41980653.0
2013,320,,,92,0901,,,,700.0,700.0,3750.0,3750.0
2013,320,,,100,0901,,,,19181.0,19181.0,57338.0,57338.0
2013,320,,,208,0901,,,,62372.0,62372.0,198985.0,198985.0
2013,320,,,233,0901,,,,19129.0,19129.0,72188.0,72188.0
2013,320,,,246,0901,,,,1090886.0,1090886.0,3744669.0,3744669.0
2013,320,,,300,0901,,,,57795.0,57795.0,174272.0,174272.0
2013,320,,,344,0901,,,,57680.0,57680.0,207931.0,207931.0
2013,320,,,352,0901,,,,56097.0,56097.0,191484.0,191484.0
2013,320,,,376,0901,,,,285071.0,285071.0,943141.0,943141.0
2013,320,,,392,0901,,,,36260338.0,36260338.0,121488536.0,121488536.0
2013,320,,,408,0901,,,,40301.0,40301.0,164490.0,164490.0
2013,320,,,428,0901,,,,38334.0,38334.0,138394.0,138394.0
2013,320,,,440,0901,,,,19189.0,19189.0,70537.0,70537.0
2013,320,,,458,0901,,,,57384.0,57384.0,149738.0,149738.0
2013,320,,,470,0901,,,,19140.0,19140.0,58987.0,58987.0
2013,320,,,490,0901,,,,1984588.0,1984588.0,7069712.0,7069712.0
2013,320,,,504,0901,,,,171837.0,171837.0,483451.0,483451.0
2013,320,,,554,0901,,,,622040.0,622040.0,2163255.0,2163255.0
2013,320,,,579,0901,,,,3418082.0,3418082.0,10506620.0,10506620.0
2013,320,,,616,0901,,,,83115.0,83115.0,315054.0,315054.0
2013,320,,,620,0901,,,,135716.0,135716.0,528562.0,528562.0
2013,320,,,642,0901,,,,19164.0,19164.0,42962.0,42962.0
2013,320,,,643,0901,,,,554589.0,554589.0,1969477.0,1969477.0
2013,320,,,682,0901,,,,40311.0,40311.0,128625.0,128625.0
2013,320,,,699,0901,,,,57420.0,57420.0,216563.0,216563.0
2013,320,,,702,0901,,,,45210.0,45210.0,155638.0,155638.0
2013,320,,,703,0901,,,,20709.0,20709.0,66600.0,66600.0
2013,320,,,710,0901,,,,583540.0,583540.0,2021987.0,2021987.0
2013,76,,,233,0901,,,,532000.0,535800.0,1345654.0,1345654.0
2013,76,,,251,0901,,,,39701480.0,39731800.0,102757369.0,102757369.0
2013,76,,,842,0901,,,,335289471.0,335366441.0,892751806.0,892751806.0
2013,76,,,528,0901,,,,18124674.0,17940554.0,48648810.0,48648810.0
2013,76,,,804,0901,,,,601250.0,606750.0,1611215.0,1611215.0
2013,76,,,192,0901,,,,10373000.0,10371000.0,29340978.0,29340978.0
2013,76,,,504,0901,,,,750000.0,753600.0,1624333.0,1624333.0
2013,76,,,203,0901,,,,1160000.0,1159320.0,2963819.0,2963819.0
2013,76,,,788,0901,,,,7477000.0,7477680.0,16223479.0,16223479.0
2013,76,,,0,0901,,,,27354764.0,27224271.0,64389738.0,64389738.0
2013,76,,,842,0901,,,,239573.0,39545.0,758378.0,758378.0
2013,76,,,600,0901,,,,482011.0,479131.0,1372581.0,1372581.0
2013,76,,,360,0901,,,,2347000.0,2346000.0,7095701.0,7095701.0
2013,76,,,191,0901,,,,4162000.0,4161600.0,8791817.0,8791817.0
2013,76,,,246,0901,,,,29184250.0,29185650.0,86041877.0,86041877.0
2013,76,,,620,0901,,,,6852460.0,6888180.0,18255176.0,18255176.0
2013,76,,,780,0901,,,,339000.0,331500.0,757754.0,757754.0
2013,76,,,0,0901,,,,1798106766.0,1672620297.0,4529313100.0,4529313100.0
2013,76,,,214,0901,,,,2000.0,2100.0,86320.0,86320.0
2013,170,,,8,0901,,,,38466.0,38466.0,123997.0,123997.0
2013,170,,,12,0901,,,,19943.0,19943.0,68807.0,68807.0
2013,170,,,40,0901,,,,5223.0,5223.0,29086.0,29086.0
2013,170,,,60,0901,,,,4216.0,4216.0,53965.0,53965.0
2013,170,,,191,0901,,,,39926.0,39926.0,133470.0,133470.0
2013,170,,,196,0901,,,,9738.0,9738.0,30646.0,30646.0
2013,170,,,203,0901,,,,232758.0,232758.0,757124.0,757124.0
2013,170,,,208,0901,,,,1410611.0,1410611.0,4780473.0,4780473.0
2013,170,,,212,0901,,,,30.0,30.0,461.0,461.0
2013,170,,,233,0901,,,,231570.0,231570.0,735287.0,735287.0
2013,170,,,246,0901,,,,12211767.0,12211767.0,40835648.0,40835648.0
2013,170,,,268,0901,,,,19255.0,19255.0,56777.0,56777.0
2013,170,,,258,0901,,,,38574.0,38574.0,130735.0,130735.0
2013,170,,,300,0901,,,,765771.0,765771.0,2493557.0,2493557.0
2013,170,,,352,0901,,,,79619.0,79619.0,341234.0,341234.0
2013,170,,,360,0901,,,,19203.0,19203.0,60188.0,60188.0
2013,170,,,372,0901,,,,365520.0,365520.0,1301151.0,1301151.0
2013,170,,,376,0901,,,,4695844.0,4695844.0,15490459.0,15490459.0
2013,170,,,368,0901,,,,1212.0,1212.0,14212.0,14212.0
2013,170,,,400,0901,,,,714943.0,714943.0,2381656.0,2381656.0
2013,170,,,414,0901,,,,4201.0,4201.0,59532.0,59532.0
2013,170,,,422,0901,,,,332911.0,332911.0,1189365.0,1189365.0
2013,170,,,434,0901,,,,59924.0,59924.0,202392.0,202392.0
2013,170,,,446,0901,,,,36752.0,36752.0,132338.0,132338.0
2013,170,,,458,0901,,,,1030585.0,1030585.0,3760768.0,3760768.0
2013,170,,,428,0901,,,,192283.0,192283.0,632400.0,632400.0
2013,170,,,430,0901,,,,61199.0,61199.0,263111.0,263111.0
2013,170,,,490,0901,,,,1264405.0,1264405.0,4854300.0,4854300.0
2013,170,,,504,0901,,,,446514.0,446514.0,1463588.0,1463588.0
2013,170,,,554,0901,,,,1079572.0,1079572.0,4093453.0,4093453.0
2013,170,,,579,0901,,,,7802673.0,7802673.0,25700065.0,25700065.0
2013,170,,,620,0901,,,,566366.0,566366.0,1868546.0,1868546.0
2013,170,,,642,0901,,,,1234662.0,1234662.0,4038371.0,4038371.0
2013,170,,,616,0901,,,,84635.0,84635.0,317585.0,317585.0
2013,170,,,682,0901,,,,209503.0,209503.0,751500.0,751500.0
2013,170,,,704,0901,,,,153936.0,153936.0,645216.0,645216.0
2013,170,,,705,0901,,,,215019.0,215019.0,622428.0,622428.0
2013,170,,,702,0901,,,,227185.0,227185.0,902816.0,902816.0
2013,170,,,710,0901,,,,292011.0,292011.0,959013.0,959013.0
2013,170,,,752,0901,,,,7690868.0,7690868.0,25304827.0,25304827.0
2013,170,,,760,0901,,,,408038.0,408038.0,1375364.0,1375364.0
2013,170,,,792,0901,,,,250147.0,250147.0,843942.0,843942.0
2013,170,,,804,0901,,,,19985.0,19985.0,64480.0,64480.0
2013,170,,,818,0901,,,,186754.0,186754.0,636312.0,636312.0
2013,170,,,643,0901,,,,2664682.0,2664682.0,8308770.0,8308770.0
2013,170,,,784,0901,,,,35441.0,35441.0,142643.0,142643.0
2013,76,,,703,0901,,,,22000.0,21600.0,45716.0,45716.0
2013,404,,,4,0901,,,,8000.0,8000.0,30120.0,30120.0
2013,404,,,24,0901,,,,2016.0,2016.0,9172.0,9172.0
2013,404,,,100,0901,,,,19200.0,19200.0,110646.0,110646.0
2013,404,,,208,0901,,,,202029.0,202029.0,1118561.0,1118561.0
2013,404,,,232,0901,,,,105000.0,105000.0,207721.0,207721.0
2013,404,,,233,0901,,,,38400.0,38400.0,92080.0,92080.0
2013,404,,,246,0901,,,,2287212.0,2287212.0,9208581.0,9208581.0
2013,404,,,344,0901,,,,54.0,54.0,224.0,224.0
2013,404,,,376,0901,,,,960000.0,960000.0,3552596.0,3552596.0
2013,404,,,360,0901,,,,108000.0,108000.0,120930.0,120930.0
2013,404,,,364,0901,,,,240.0,240.0,2879.0,2879.0
2013,404,,,372,0901,,,,32960.0,32960.0,141012.0,141012.0
2013,404,,,392,0901,,,,582518.0,582518.0,3069629.0,3069629.0
2013,404,,,410,0901,,,,958487.0,958487.0,5137827.0,5137827.0
2013,404,,,400,0901,,,,420960.0,420960.0,1475149.0,1475149.0
2013,404,,,428,0901,,,,38400.0,38400.0,209195.0,209195.0
2013,404,,,490,0901,,,,88860.0,88860.0,431172.0,431172.0
2013,404,,,512,0901,,,,19209.0,19209.0,54531.0,54531.0
2013,404,,,554,0901,,,,180720.0,180720.0,945370.0,945370.0
2013,404,,,562,0901,,,,19200.0,19200.0,44292.0,44292.0
2013,404,,,579,0901,,,,1116240.0,1116240.0,5879540.0,5879540.0
2013,404,,,634,0901,,,,98.0,98.0,1579.0,1579.0
2013,404,,,642,0901,,,,115800.0,115800.0,403057.0,403057.0
2013,404,,,643,0901,,,,898000.0,898000.0,2436606.0,2436606.0
2013,404,,,616,0901,,,,19600.0,19600.0,47106.0,47106.0
2014,76,,,372,0901,,,,571450.0,576375.0,2011297.0,2011297.0
2014,76,,,24,0901,,,,3445.0,3445.0,18557.0,18557.0
2014,76,,,699,0901,,,,1000.0,1020.0,3142.0,3142.0
2014,76,,,792,0901,,,,960.0,960.0,8154.0,8154.0
2014,76,,,50,0901,,,,9000.0,9060.0,41410.0,41410.0
2014,76,,,376,0901,,,,3998000.0,4022600.0,10785436.0,10785436.0
2014,76,,,372,0901,,,,571450.0,576375.0,2011297.0,2011297.0
2014,76,,,634,0901,,,,76000.0,76800.0,222528.0,222528.0
2014,76,,,450,0901,,,,38000.0,38400.0,138036.0,138036.0
2014,76,,,152,0901,,,,732.0,732.0,17540.0,17540.0
2014,76,,,422,0901,,,,22605000.0,22622400.0,48699954.0,48699954.0
2014,76,,,792,0901,,,,37838760.0,37917505.0,92906237.0,92906237.0
2014,76,,,705,0901,,,,49090000.0,49097300.0,105148965.0,105148965.0
2014,76,,,48,0901,,,,19000.0,19200.0,53860.0,53860.0
2014,76,,,642,0901,,,,2734000.0,2743160.0,8770812.0,8770812.0
2014,76,,,124,0901,,,,43288580.0,43366255.0,139967910.0,139967910.0
2014,76,,,643,0901,,,,27399080.0,27425330.0,87356552.0,87356552.0
2014,76,,,792,0901,,,,37837800.0,37916545.0,92898083.0,92898083.0
2014,76,,,218,0901,,,,1496000.0,1496000.0,2878385.0,2878385.0
2014,76,,,152,0901,,,,34625.0,34515.0,230434.0,230434.0
2014,76,,,300,0901,,,,24092000.0,24156187.0,57981882.0,57981882.0
2014,76,,,428,0901,,,,1101000.0,1103230.0,3331679.0,3331679.0
2014,76,,,48,0901,,,,19000.0,19200.0,53860.0,53860.0
2014,76,,,634,0901,,,,76000.0,76800.0,222528.0,222528.0
2014,76,,,251,0901,,,,42349301.0,42381171.0,125865304.0,125865304.0
2014,76,,,600,0901,,,,695924.0,691844.0,1750588.0,1750588.0
2014,76,,,376,0901,,,,3998000.0,4022600.0,10785436.0,10785436.0
2014,76,,,446,0901,,,,18000.0,18000.0,41548.0,41548.0
2014,76,,,440,0901,,,,40000.0,39300.0,106878.0,106878.0
2014,76,,,760,0901,,,,19581000.0,19577760.0,44212207.0,44212207.0
2014,76,,,504,0901,,,,980000.0,983400.0,2833454.0,2833454.0
2014,76,,,360,0901,,,,2097000.0,2095920.0,7740164.0,7740164.0
2014,76,,,862,0901,,,,10.0,10.0,86.0,86.0
2014,76,,,642,0901,,,,2734000.0,2743160.0,8770812.0,8770812.0
2014,76,,,410,0901,,,,25293925.0,25318748.0,81924369.0,81924369.0
2014,76,,,392,0901,,,,92322.0,95582.0,477096.0,477096.0
2014,76,,,251,0901,,,,42349801.0,42381671.0,125874695.0,125874695.0
2014,76,,,0,0901,,,,187956.644,167234.644,988466.0,988466.0
2014,76,,,788,0901,,,,7754000.0,7756090.0,16513498.0,16513498.0
2014,76,,,196,0901,,,,1801000.0,1813800.0,3889213.0,3889213.0
2014,76,,,724,0901,,,,427122900.0,60358575.0,168865921.0,168865921.0
2014,76,,,682,0901,,,,2154000.0,2158300.0,5243464.0,5243464.0
2014,76,,,842,0901,,,,401225202.0,400683497.0,1200507846.0,1200507846.0
2014,76,,,710,0901,,,,1637216.0,1650896.0,5535877.0,5535877.0
2014,76,,,56,0901,,,,179481789.0,179562529.0,548775702.0,548775702.0
2014,76,,,352,0901,,,,93000.0,93965.0,359487.0,359487.0
2014,76,,,0,0901,,,,2336729034.0,1970353154.0,6010803409.0,6010803409.0
2014,76,,,156,0901,,,,2371849.0,2386827.0,7561417.0,7561417.0
2014,76,,,36,0901,,,,4062.0,3462.0,64325.0,64325.0
2014,76,,,710,0901,,,,1637216.0,1650896.0,5535877.0,5535877.0
2014,76,,,458,0901,,,,5173000.0,5173895.0,17205129.0,17205129.0
2014,76,,,364,0901,,,,18.0,18.0,223.0,223.0
2014,76,,,233,0901,,,,511000.0,513660.0,1602070.0,1602070.0
2014,76,,,246,0901,,,,31047200.0,31046325.0,109727647.0,109727647.0
2014,76,,,682,0901,,,,2154000.0,2158300.0,5243464.0,5243464.0
2014,76,,,68,0901,,,,55112.0,55112.0,245716.0,245716.0
2014,76,,,276,0901,,,,32.0,20.0,527.0,527.0
2014,76,,,818,0901,,,,1810000.0,1819160.0,4038980.0,4038980.0
2014,76,,,702,0901,,,,568201.0,572296.0,1892988.0,1892988.0
2014,76,,,458,0901,,,,5173000.0,5173895.0,17205129.0,17205129.0
2014,76,,,344,0901,,,,779000.0,787200.0,2648073.0,2648073.0
2014,76,,,251,0901,,,,500.0,500.0,9391.0,9391.0
2014,170,,,8,0901,,,,19198.0,19198.0,88791.0,88791.0
2014,170,,,40,0901,,,,3282.0,3282.0,34657.0,34657.0
2014,170,,,51,0901,,,,19195.0,19195.0,55986.0,55986.0
2014,170,,,203,0901,,,,209775.0,209775.0,866485.0,866485.0
2014,170,,,208,0901,,,,2061405.0,2061405.0,7922269.0,7922269.0
2014,170,,,212,0901,,,,60.0,60.0,922.0,922.0
2014,170,,,233,0901,,,,70028.0,70028.0,390522.0,390522.0
2014,170,,,246,0901,,,,12983996.0,12983996.0,51508900.0,51508900.0
2014,170,,,268,0901,,,,37456.0,37456.0,179186.0,179186.0
2014,170,,,300,0901,,,,725110.0,725110.0,2895033.0,2895033.0
2014,170,,,368,0901,,,,1105.0,1105.0,11306.0,11306.0
2014,170,,,372,0901,,,,347562.0,347562.0,1271913.0,1271913.0
2014,170,,,376,0901,,,,4148013.0,4148013.0,15018513.0,15018513.0
2014,170,,,352,0901,,,,38178.0,38178.0,160581.0,160581.0
2014,170,,,360,0901,,,,19243.0,19243.0,85250.0,85250.0
2014,170,,,400,0901,,,,638673.0,638673.0,2003526.0,2003526.0
2014,170,,,422,0901,,,,471385.0,471385.0,1736027.0,1736027.0
2014,170,,,414,0901,,,,351.0,351.0,5870.0,5870.0
2014,170,,,428,0901,,,,192589.0,192589.0,730835.0,730835.0
2014,170,,,446,0901,,,,38564.0,38564.0,125450.0,125450.0
2014,170,,,458,0901,,,,3471805.0,3471805.0,13534227.0,13534227.0
2014,170,,,434,0901,,,,19265.0,19265.0,58755.0,58755.0
2014,170,,,490,0901,,,,1354431.0,1354431.0,5964433.0,5964433.0
2014,170,,,504,0901,,,,424842.0,424842.0,1661877.0,1661877.0
2014,170,,,554,0901,,,,1102983.0,1102983.0,4930222.0,4930222.0
2014,170,,,566,0901,,,,300.0,300.0,2652.0,2652.0
2014,170,,,579,0901,,,,8427736.0,8427736.0,34208120.0,34208120.0
2014,170,,,608,0901,,,,67.0,67.0,291.0,291.0
2014,170,,,616,0901,,,,452840.0,452840.0,1677808.0,1677808.0
2014,170,,,620,0901,,,,681820.0,681820.0,2690271.0,2690271.0
2014,170,,,642,0901,,,,1374943.0,1374943.0,5856100.0,5856100.0
2014,170,,,682,0901,,,,168454.0,168454.0,686854.0,686854.0
2014,170,,,702,0901,,,,311730.0,311730.0,1283056.0,1283056.0
2014,170,,,704,0901,,,,96984.0,96984.0,361454.0,361454.0
2014,170,,,705,0901,,,,1086730.0,1086730.0,4467235.0,4467235.0
2014,170,,,710,0901,,,,571574.0,571574.0,2098870.0,2098870.0
2014,170,,,760,0901,,,,351121.0,351121.0,986140.0,986140.0
2014,170,,,792,0901,,,,293827.0,293827.0,1232559.0,1232559.0
2014,170,,,818,0901,,,,116903.0,116903.0,429519.0,429519.0
2014,170,,,804,0901,,,,39474.0,39474.0,171585.0,171585.0
2014,170,,,752,0901,,,,9998083.0,9998083.0,40350711.0,40350711.0
2014,170,,,410,0901,,,,20204215.0,20204215.0,79172560.0,79172560.0
2014,170,,,643,0901,,,,3709148.0,3709148.0,14728448.0,14728448.0
2014,170,,,392,0901,,,,57006303.0,57006303.0,236070662.0,236070662.0
2014,170,,,344,0901,,,,199961.0,199961.0,756055.0,756055.0
2014,170,,,757,0901,,,,39772.0,39772.0,107279.0,107279.0
2014,170,,,838,0901,,,,567.0,567.0,11300.0,11300.0
2014,170,,,56,0901,,,,48062826.0,48062826.0,206866421.0,206866421.0
2014,170,,,600,0901,,,,2009.0,2009.0,25392.0,25392.0
2014,170,,,36,0901,,,,5499312.0,5499312.0,24692101.0,24692101.0
2014,170,,,388,0901,,,,38442.0,38442.0,137630.0,137630.0
2014,170,,,858,0901,,,,4069.0,4069.0,46544.0,46544.0
2014,170,,,156,0901,,,,1651162.0,1651162.0,6008709.0,6008709.0
2014,170,,,784,0901,,,,147534.0,147534.0,631025.0,631025.0
2014,170,,,528,0901,,,,5696747.0,5696747.0,24720591.0,24720591.0
2014,170,,,251,0901,,,,9756660.0,9756660.0,38280568.0,38280568.0
2014,170,,,380,0901,,,,16192313.0,16192313.0,63459187.0,63459187.0
2014,170,,,826,0901,,,,22946495.0,22946495.0,95886657.0,95886657.0
2014,170,,,780,0901,,,,5760.0,5760.0,73343.0,73343.0
2014,170,,,192,0901,,,,12.0,12.0,20.0,20.0
2014,170,,,124,0901,,,,44914897.0,44914897.0,180849667.0,180849667.0
2014,170,,,32,0901,,,,521134.0,521134.0,2285217.0,2285217.0
2014,170,,,276,0901,,,,51839014.0,51839014.0,203456842.0,203456842.0
2014,170,,,899,0901,,,,14486.0,14486.0,297850.0,297850.0
2014,170,,,533,0901,,,,12976.0,12976.0,124346.0,124346.0
2014,170,,,724,0901,,,,17499457.0,17499457.0,77166584.0,77166584.0
2014,76,,,858,0901,,,,1213499.0,1215479.0,3027326.0,3027326.0
2014,76,,,268,0901,,,,69510.0,66670.0,290907.0,290907.0
2014,76,,,450,0901,,,,38000.0,38400.0,138036.0,138036.0
2014,76,,,208,0901,,,,1050.0,985.0,1315.0,1315.0
2014,76,,,484,0901,,,,43303024.0,43332384.0,106502310.0,106502310.0
2014,76,,,826,0901,,,,40984586.0,41072066.0,125750076.0,125750076.0
2014,76,,,8,0901,,,,628000.0,633550.0,1479060.0,1479060.0
2014,76,,,32,0901,,,,23477297.644,23494404.644,56268751.0,56268751.0
2014,76,,,842,0901,,,,13540.0,13305.0,106958.0,106958.0
2014,76,,,68,0901,,,,29100.0,29100.0,118087.0,118087.0
2014,76,,,24,0901,,,,3445.0,3445.0,18557.0,18557.0
2014,76,,,624,0901,,,,13.0,13.0,23.0,23.0
2014,76,,,300,0901,,,,24092000.0,24156187.0,57981882.0,57981882.0
2014,76,,,218,0901,,,,1496000.0,1496000.0,2878385.0,2878385.0
2014,76,,,780,0901,,,,240000.0,234000.0,510160.0,510160.0
2014,76,,,699,0901,,,,424000.0,423960.0,1253444.0,1253444.0
2014,76,,,233,0901,,,,511000.0,513660.0,1602070.0,1602070.0
2014,76,,,484,0901,,,,24.0,24.0,622.0,622.0
